"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 15:16:07 GMT 2021","Thu Aug 12 15:16:11 GMT 2021","4086","test","test_conduit_krf","TestConduit","","","test_cookies",""
"passed","Thu Aug 12 15:16:02 GMT 2021","Thu Aug 12 15:16:04 GMT 2021","2078","test","test_conduit_krf","TestConduit","","","test_homepage",""
