"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 19:42:27 GMT 2021","Wed Aug 11 19:42:27 GMT 2021","0","test","test_elso","","","","test_elso",""
"failed","Wed Aug 11 19:42:27 GMT 2021","Wed Aug 11 19:42:27 GMT 2021","0","test","test_2","","","","test_2",""
